,Country,Lig,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour
377,France,lig-1,Troyes,Lille,1,1,2022/2023,03.06,22:00
378,France,lig-1,Angers,Troyes,2,1,2022/2023,27.05,22:00
379,France,lig-1,Clermont,Lorient,2,0,2022/2023,27.05,22:00
380,France,lig-1,Lens,AC Ajaccio,3,0,2022/2023,27.05,22:00
381,France,lig-1,Lille,Nantes,2,1,2022/2023,27.05,22:00
382,France,lig-1,Lyon,Reims,3,0,2022/2023,27.05,22:00
383,France,lig-1,Marsilya,Brest,1,2,2022/2023,27.05,22:00
384,France,lig-1,Montpellier,Nice,2,3,2022/2023,27.05,22:00
385,France,lig-1,Rennes,Monaco,2,0,2022/2023,27.05,22:00
386,France,lig-1,Strasbourg,PSG,1,1,2022/2023,27.05,22:00
387,France,lig-1,Toulouse,Auxerre,1,1,2022/2023,27.05,22:00
388,France,lig-1,Auxerre,PSG,1,2,2022/2023,21.05,21:45
389,France,lig-1,Lorient,Lens,1,3,2022/2023,21.05,18:05
390,France,lig-1,Brest,Clermont,2,1,2022/2023,21.05,16:00
391,France,lig-1,Nice,Toulouse,0,0,2022/2023,21.05,16:00
392,France,lig-1,Reims,Angers,2,2,2022/2023,21.05,16:00
393,France,lig-1,Troyes,Strasbourg,1,1,2022/2023,21.05,16:00
394,France,lig-1,AC Ajaccio,Rennes,0,5,2022/2023,21.05,14:00
395,France,lig-1,Lille,Marsilya,2,1,2022/2023,20.05,22:00
396,France,lig-1,Nantes,Montpellier,0,3,2022/2023,20.05,18:00
397,France,lig-1,Lyon,Monaco,3,1,2022/2023,19.05,22:00
398,France,lig-1,Marsilya,Angers,3,1,2022/2023,14.05,21:45
399,France,lig-1,Monaco,Lille,0,0,2022/2023,14.05,18:05
400,France,lig-1,Brest,Auxerre,1,0,2022/2023,14.05,16:00
401,France,lig-1,Montpellier,Lorient,1,1,2022/2023,14.05,16:00
402,France,lig-1,Rennes,Troyes,4,0,2022/2023,14.05,16:00
403,France,lig-1,Toulouse,Nantes,0,0,2022/2023,14.05,16:00
404,France,lig-1,Clermont,Lyon,2,1,2022/2023,14.05,14:00
405,France,lig-1,PSG,AC Ajaccio,5,0,2022/2023,13.05,22:00
406,France,lig-1,Strasbourg,Nice,2,0,2022/2023,13.05,18:00
407,France,lig-1,Lens,Reims,2,1,2022/2023,12.05,22:00
408,France,lig-1,Troyes,PSG,1,3,2022/2023,07.05,21:45
409,France,lig-1,Lyon,Montpellier,5,4,2022/2023,07.05,18:05
410,France,lig-1,AC Ajaccio,Toulouse,0,0,2022/2023,07.05,16:00
411,France,lig-1,Auxerre,Clermont,1,1,2022/2023,07.05,16:00
412,France,lig-1,Lorient,Brest,2,1,2022/2023,07.05,16:00
413,France,lig-1,Nantes,Strasbourg,0,2,2022/2023,07.05,16:00
414,France,lig-1,Angers,Monaco,1,2,2022/2023,07.05,14:00
415,France,lig-1,Lens,Marsilya,2,1,2022/2023,06.05,22:00
416,France,lig-1,Reims,Lille,1,0,2022/2023,06.05,20:00
417,France,lig-1,Nice,Rennes,2,1,2022/2023,06.05,18:00
418,France,lig-1,Brest,Nantes,2,0,2022/2023,03.05,22:00
419,France,lig-1,Toulouse,Lens,0,1,2022/2023,02.05,22:00
420,France,lig-1,Marsilya,Auxerre,2,1,2022/2023,30.04,21:45
421,France,lig-1,PSG,Lorient,1,3,2022/2023,30.04,18:05
422,France,lig-1,Clermont,Reims,1,0,2022/2023,30.04,16:00
423,France,lig-1,Rennes,Angers,4,2,2022/2023,30.04,16:00
424,France,lig-1,Troyes,Nice,0,1,2022/2023,30.04,16:00
425,France,lig-1,Monaco,Montpellier,0,4,2022/2023,30.04,14:00
426,France,lig-1,Lille,AC Ajaccio,3,0,2022/2023,29.04,18:00
427,France,lig-1,Strasbourg,Lyon,1,2,2022/2023,28.04,22:00
428,France,lig-1,Lyon,Marsilya,1,2,2022/2023,23.04,21:45
429,France,lig-1,Montpellier,Rennes,1,0,2022/2023,23.04,18:05
430,France,lig-1,AC Ajaccio,Brest,0,0,2022/2023,23.04,16:00
431,France,lig-1,Lorient,Toulouse,0,1,2022/2023,23.04,16:00
432,France,lig-1,Nantes,Troyes,2,2,2022/2023,23.04,16:00
433,France,lig-1,Nice,Clermont,1,2,2022/2023,23.04,16:00
434,France,lig-1,Reims,Strasbourg,0,2,2022/2023,23.04,14:00
435,France,lig-1,Lens,Monaco,3,0,2022/2023,22.04,22:00
436,France,lig-1,Auxerre,Lille,1,1,2022/2023,22.04,18:00
437,France,lig-1,Angers,PSG,1,2,2022/2023,21.04,22:00
438,France,lig-1,Marsilya,Troyes,3,1,2022/2023,16.04,21:45
439,France,lig-1,Monaco,Lorient,3,1,2022/2023,16.04,18:05
440,France,lig-1,Auxerre,Nantes,2,1,2022/2023,16.04,16:00
441,France,lig-1,Brest,Nice,1,0,2022/2023,16.04,16:00
442,France,lig-1,"Clermont
2",Angers,2,1,2022/2023,16.04,16:00
443,France,lig-1,Strasbourg,AC Ajaccio,3,1,2022/2023,16.04,16:00
444,France,lig-1,Lille,Montpellier,2,1,2022/2023,16.04,14:00
445,France,lig-1,PSG,Lens,3,1,2022/2023,15.04,22:00
446,France,lig-1,Rennes,Reims,3,0,2022/2023,15.04,18:00
447,France,lig-1,Toulouse,Lyon,1,2,2022/2023,14.04,22:00
448,France,lig-1,Lorient,Marsilya,0,0,2022/2023,09.04,21:45
449,France,lig-1,Nantes,Monaco,2,2,2022/2023,09.04,18:05
450,France,lig-1,AC Ajaccio,Auxerre,0,3,2022/2023,09.04,16:00
451,France,lig-1,Montpellier,Toulouse,1,2,2022/2023,09.04,16:00
452,France,lig-1,Reims,Brest,1,1,2022/2023,09.04,16:00
453,France,lig-1,Troyes,Clermont,0,2,2022/2023,09.04,16:00
454,France,lig-1,Lyon,Rennes,3,1,2022/2023,09.04,14:00
455,France,lig-1,Nice,PSG,0,2,2022/2023,08.04,22:00
456,France,lig-1,Angers,Lille,1,0,2022/2023,08.04,18:00
457,France,lig-1,Lens,Strasbourg,2,1,2022/2023,07.04,22:00
458,France,lig-1,PSG,Lyon,0,1,2022/2023,02.04,21:45
459,France,lig-1,Monaco,Strasbourg,4,3,2022/2023,02.04,18:05
460,France,lig-1,Angers,Nice,1,1,2022/2023,02.04,16:00
461,France,lig-1,Brest,Toulouse,3,1,2022/2023,02.04,16:00
462,France,lig-1,Clermont,AC Ajaccio,2,1,2022/2023,02.04,16:00
463,France,lig-1,Nantes,Reims,0,3,2022/2023,02.04,16:00
464,France,lig-1,Lille,Lorient,3,1,2022/2023,02.04,14:00
465,France,lig-1,Rennes,Lens,0,1,2022/2023,01.04,22:00
466,France,lig-1,Auxerre,Troyes,1,0,2022/2023,01.04,18:00
467,France,lig-1,Marsilya,Montpellier,1,1,2022/2023,31.03,22:00
468,France,lig-1,Reims,Marsilya,1,2,2022/2023,19.03,22:45
469,France,lig-1,PSG,Rennes,0,2,2022/2023,19.03,19:05
470,France,lig-1,Montpellier,Clermont,2,1,2022/2023,19.03,17:00
471,France,lig-1,Nice,Lorient,1,1,2022/2023,19.03,17:00
472,France,lig-1,Strasbourg,Auxerre,2,0,2022/2023,19.03,17:00
473,France,lig-1,Troyes,Brest,2,2,2022/2023,19.03,17:00
474,France,lig-1,AC Ajaccio,Monaco,0,2,2022/2023,19.03,15:00
475,France,lig-1,Lens,Angers,3,0,2022/2023,18.03,23:00
476,France,lig-1,Toulouse,Lille,0,2,2022/2023,18.03,19:00
477,France,lig-1,Lyon,Nantes,1,1,2022/2023,17.03,23:00
478,France,lig-1,Marsilya,Strasbourg,2,2,2022/2023,12.03,22:45
479,France,lig-1,Monaco,Reims,0,1,2022/2023,12.03,19:05
480,France,lig-1,AC Ajaccio,Montpellier,0,1,2022/2023,12.03,17:00
481,France,lig-1,Angers,Toulouse,0,2,2022/2023,12.03,17:00
482,France,lig-1,Lorient,Troyes,2,0,2022/2023,12.03,17:00
483,France,lig-1,Nantes,Nice,2,2,2022/2023,12.03,17:00
484,France,lig-1,Clermont,Lens,0,4,2022/2023,12.03,15:00
485,France,lig-1,Brest,PSG,1,2,2022/2023,11.03,23:00
486,France,lig-1,Auxerre,Rennes,0,0,2022/2023,11.03,19:00
487,France,lig-1,Lille,Lyon,3,3,2022/2023,10.03,23:00
488,France,lig-1,Rennes,Marsilya,0,1,2022/2023,05.03,22:45
489,France,lig-1,Lyon,Lorient,0,0,2022/2023,05.03,19:05
490,France,lig-1,Montpellier,Angers,5,0,2022/2023,05.03,17:00
491,France,lig-1,Reims,AC Ajaccio,1,0,2022/2023,05.03,17:00
492,France,lig-1,Strasbourg,Brest,0,1,2022/2023,05.03,17:00
493,France,lig-1,Toulouse,Clermont,0,1,2022/2023,05.03,17:00
494,France,lig-1,Troyes,Monaco,2,2,2022/2023,05.03,15:00
495,France,lig-1,PSG,Nantes,4,2,2022/2023,04.03,23:00
496,France,lig-1,Lens,Lille,1,1,2022/2023,04.03,19:00
497,France,lig-1,Nice,Auxerre,1,1,2022/2023,03.03,23:00
498,France,lig-1,Marsilya,PSG,0,3,2022/2023,26.02,22:45
499,France,lig-1,Monaco,Nice,0,3,2022/2023,26.02,19:05
500,France,lig-1,AC Ajaccio,Troyes,2,1,2022/2023,26.02,17:00
501,France,lig-1,Clermont,Strasbourg,1,1,2022/2023,26.02,17:00
502,France,lig-1,Nantes,Rennes,0,1,2022/2023,26.02,17:00
503,France,lig-1,Reims,Toulouse,3,0,2022/2023,26.02,17:00
504,France,lig-1,Lorient,Auxerre,0,1,2022/2023,26.02,15:00
505,France,lig-1,Montpellier,Lens,1,1,2022/2023,25.02,23:00
506,France,lig-1,Angers,Lyon,1,3,2022/2023,25.02,19:00
507,France,lig-1,Lille,Brest,2,1,2022/2023,24.02,23:00
508,France,lig-1,Toulouse,Marsilya,2,3,2022/2023,19.02,22:45
509,France,lig-1,Lens,Nantes,3,1,2022/2023,19.02,19:05
510,France,lig-1,Brest,Monaco,1,2,2022/2023,19.02,17:00
511,France,lig-1,Lorient,AC Ajaccio,3,0,2022/2023,19.02,17:00
512,France,lig-1,Rennes,Clermont,2,0,2022/2023,19.02,17:00
513,France,lig-1,Troyes,Montpellier,0,1,2022/2023,19.02,17:00
514,France,lig-1,PSG,Lille,4,3,2022/2023,19.02,15:00
515,France,lig-1,Strasbourg,Angers,2,1,2022/2023,18.02,23:00
516,France,lig-1,Nice,Reims,0,0,2022/2023,18.02,19:00
517,France,lig-1,Auxerre,Lyon,2,1,2022/2023,17.02,23:00
518,France,lig-1,Lyon,Lens,2,1,2022/2023,12.02,22:45
519,France,lig-1,Nantes,Lorient,1,0,2022/2023,12.02,19:05
520,France,lig-1,Angers,Auxerre,1,1,2022/2023,12.02,17:00
521,France,lig-1,Lille,Strasbourg,2,0,2022/2023,12.02,17:00
522,France,lig-1,Montpellier,Brest,3,0,2022/2023,12.02,17:00
523,France,lig-1,Reims,Troyes,4,0,2022/2023,12.02,17:00
524,France,lig-1,Toulouse,Rennes,3,1,2022/2023,12.02,15:00
525,France,lig-1,Clermont,Marsilya,0,2,2022/2023,11.02,23:00
526,France,lig-1,Monaco,PSG,3,1,2022/2023,11.02,19:00
527,France,lig-1,Nice,AC Ajaccio,3,0,2022/2023,10.02,23:00
528,France,lig-1,Marsilya,Nice,1,3,2022/2023,05.02,22:45
529,France,lig-1,Brest,Lens,1,1,2022/2023,05.02,19:05
530,France,lig-1,AC Ajaccio,Nantes,0,2,2022/2023,05.02,17:00
531,France,lig-1,Auxerre,Reims,0,0,2022/2023,05.02,17:00
532,France,lig-1,Lorient,Angers,0,0,2022/2023,05.02,17:00
533,France,lig-1,Strasbourg,Montpellier,2,0,2022/2023,05.02,17:00
534,France,lig-1,Clermont,Monaco,0,2,2022/2023,05.02,15:00
535,France,lig-1,Rennes,Lille,1,3,2022/2023,04.02,23:00
536,France,lig-1,Troyes,Lyon,1,3,2022/2023,04.02,21:00
537,France,lig-1,PSG,Toulouse,2,1,2022/2023,04.02,19:00
538,France,lig-1,Lens,Nice,0,1,2022/2023,01.02,23:00
539,France,lig-1,Lyon,Brest,0,0,2022/2023,01.02,23:00
540,France,lig-1,Monaco,Auxerre,3,2,2022/2023,01.02,23:00
541,France,lig-1,Montpellier,PSG,1,3,2022/2023,01.02,23:00
542,France,lig-1,Rennes,Strasbourg,3,0,2022/2023,01.02,23:00
543,France,lig-1,Angers,AC Ajaccio,1,2,2022/2023,01.02,21:00
544,France,lig-1,Lille,Clermont,0,0,2022/2023,01.02,21:00
545,France,lig-1,Nantes,Marsilya,0,2,2022/2023,01.02,21:00
546,France,lig-1,Reims,Lorient,4,2,2022/2023,01.02,21:00
547,France,lig-1,Toulouse,Troyes,4,1,2022/2023,01.02,21:00
548,France,lig-1,PSG,Reims,1,1,2022/2023,29.01,22:45
549,France,lig-1,AC Ajaccio,Lyon,0,2,2022/2023,29.01,19:05
550,France,lig-1,Auxerre,Montpellier,0,2,2022/2023,29.01,17:00
551,France,lig-1,Brest,Angers,4,0,2022/2023,29.01,17:00
552,France,lig-1,Clermont,Nantes,0,0,2022/2023,29.01,17:00
553,France,lig-1,Strasbourg,Toulouse,1,2,2022/2023,29.01,17:00
554,France,lig-1,Nice,Lille,1,0,2022/2023,29.01,15:00
555,France,lig-1,Marsilya,Monaco,1,1,2022/2023,28.01,23:00
556,France,lig-1,Troyes,Lens,1,1,2022/2023,28.01,19:00
557,France,lig-1,Lorient,Rennes,2,1,2022/2023,27.01,23:00
558,France,lig-1,Rennes,PSG,1,0,2022/2023,15.01,22:45
559,France,lig-1,Monaco,AC Ajaccio,7,1,2022/2023,15.01,19:05
560,France,lig-1,Angers,Clermont,1,2,2022/2023,15.01,17:00
561,France,lig-1,"Montpellier
2",Nantes,0,3,2022/2023,15.01,17:00
562,France,lig-1,Reims,Nice,0,0,2022/2023,15.01,17:00
563,France,lig-1,Toulouse,Brest,1,1,2022/2023,15.01,17:00
564,France,lig-1,Lille,Troyes,5,1,2022/2023,15.01,15:00
565,France,lig-1,Lyon,Strasbourg,1,2,2022/2023,14.01,23:00
566,France,lig-1,Marsilya,Lorient,3,1,2022/2023,14.01,21:00
567,France,lig-1,Lens,Auxerre,1,0,2022/2023,14.01,19:00
568,France,lig-1,Lorient,Monaco,2,2,2022/2023,11.01,23:00
569,France,lig-1,Nice,Montpellier,6,1,2022/2023,11.01,23:00
570,France,lig-1,PSG,Angers,2,0,2022/2023,11.01,23:00
571,France,lig-1,Strasbourg,Lens,2,2,2022/2023,11.01,23:00
572,France,lig-1,Troyes,Marsilya,0,2,2022/2023,11.01,23:00
573,France,lig-1,AC Ajaccio,Reims,0,1,2022/2023,11.01,21:00
574,France,lig-1,Auxerre,Toulouse,0,5,2022/2023,11.01,21:00
575,France,lig-1,Brest,Lille,0,0,2022/2023,11.01,21:00
576,France,lig-1,Clermont,"Rennes
2",2,1,2022/2023,11.01,21:00
577,France,lig-1,Nantes,Lyon,0,0,2022/2023,11.01,21:00
578,France,lig-1,Rennes,Nice,2,1,2022/2023,02.01,23:00
579,France,lig-1,Montpellier,Marsilya,1,2,2022/2023,02.01,21:00
580,France,lig-1,Lille,Reims,1,1,2022/2023,02.01,19:00
581,France,lig-1,Strasbourg,Troyes,2,3,2022/2023,02.01,17:00
582,France,lig-1,Lens,PSG,3,1,2022/2023,01.01,22:45
583,France,lig-1,Lyon,Clermont,0,1,2022/2023,01.01,19:00
584,France,lig-1,Angers,Lorient,1,2,2022/2023,01.01,17:00
585,France,lig-1,Monaco,Brest,1,0,2022/2023,01.01,17:00
586,France,lig-1,Nantes,Auxerre,1,0,2022/2023,01.01,17:00
587,France,lig-1,Toulouse,AC Ajaccio,2,0,2022/2023,01.01,17:00
588,France,lig-1,Marsilya,Toulouse,6,1,2022/2023,29.12,23:00
589,France,lig-1,Nice,Lens,0,0,2022/2023,29.12,23:00
590,France,lig-1,Reims,Rennes,3,1,2022/2023,29.12,21:00
591,France,lig-1,Lorient,Montpellier,0,2,2022/2023,29.12,19:00
592,France,lig-1,Brest,Lyon,2,4,2022/2023,28.12,23:00
593,France,lig-1,PSG,Strasbourg,2,1,2022/2023,28.12,23:00
594,France,lig-1,Clermont,Lille,0,2,2022/2023,28.12,21:00
595,France,lig-1,Auxerre,Monaco,2,3,2022/2023,28.12,19:00
596,France,lig-1,AC Ajaccio,Angers,1,0,2022/2023,28.12,17:00
597,France,lig-1,Troyes,Nantes,0,0,2022/2023,28.12,17:00
598,France,lig-1,Monaco,Marsilya,2,3,2022/2023,13.11,22:45
599,France,lig-1,Strasbourg,Lorient,1,1,2022/2023,13.11,19:05
600,France,lig-1,Brest,Troyes,2,1,2022/2023,13.11,17:00
601,France,lig-1,Lille,Angers,1,0,2022/2023,13.11,17:00
602,France,lig-1,Montpellier,Reims,1,1,2022/2023,13.11,17:00
603,France,lig-1,Nantes,AC Ajaccio,2,2,2022/2023,13.11,17:00
604,France,lig-1,PSG,Auxerre,5,0,2022/2023,13.11,15:00
605,France,lig-1,Rennes,Toulouse,2,1,2022/2023,12.11,23:00
606,France,lig-1,Lens,Clermont,2,1,2022/2023,12.11,19:00
607,France,lig-1,Lyon,Nice,1,1,2022/2023,11.11,23:00
608,France,lig-1,Marsilya,Lyon,1,0,2022/2023,06.11,22:45
609,France,lig-1,Lille,Rennes,1,1,2022/2023,06.11,19:05
610,France,lig-1,Clermont,Montpellier,1,1,2022/2023,06.11,17:00
611,France,lig-1,Nice,Brest,1,0,2022/2023,06.11,17:00
612,France,lig-1,Reims,Nantes,1,0,2022/2023,06.11,17:00
613,France,lig-1,Toulouse,Monaco,0,2,2022/2023,06.11,17:00
614,France,lig-1,Lorient,PSG,1,2,2022/2023,06.11,15:00
615,France,lig-1,Angers,Lens,1,2,2022/2023,05.11,23:00
616,France,lig-1,AC Ajaccio,Strasbourg,4,2,2022/2023,05.11,19:00
617,France,lig-1,Troyes,Auxerre,1,1,2022/2023,04.11,23:00
618,France,lig-1,Lyon,Lille,1,0,2022/2023,30.01,22:45
619,France,lig-1,Lorient,Nice,1,2,2022/2023,30.01,19:05
620,France,lig-1,Brest,Reims,0,0,2022/2023,30.01,17:00
621,France,lig-1,Monaco,Angers,2,0,2022/2023,30.01,17:00
622,France,lig-1,Nantes,Clermont,1,1,2022/2023,30.01,17:00
623,France,lig-1,Rennes,Montpellier,3,0,2022/2023,30.01,17:00
624,France,lig-1,Auxerre,AC Ajaccio,1,0,2022/2023,30.01,15:00
625,France,lig-1,Strasbourg,Marsilya,2,2,2022/2023,29.01,22:00
626,France,lig-1,PSG,Troyes,4,3,2022/2023,29.01,18:00
627,France,lig-1,Lens,Toulouse,3,0,2022/2023,28.01,22:00
628,France,lig-1,Lille,Monaco,4,3,2022/2023,23.01,21:45
629,France,lig-1,Nice,Nantes,1,1,2022/2023,23.01,18:05
630,France,lig-1,Clermont,Brest,1,3,2022/2023,23.01,16:00
631,France,lig-1,Reims,Auxerre,2,1,2022/2023,23.01,16:00
632,France,lig-1,Toulouse,Strasbourg,2,2,2022/2023,23.01,16:00
633,France,lig-1,Troyes,Lorient,2,2,2022/2023,23.01,16:00
634,France,lig-1,Angers,Rennes,1,2,2022/2023,23.01,14:00
635,France,lig-1,Marsilya,Lens,0,1,2022/2023,22.01,22:00
636,France,lig-1,Montpellier,Lyon,1,2,2022/2023,22.01,18:00
637,France,lig-1,AC Ajaccio,PSG,0,3,2022/2023,21.01,22:00
638,France,lig-1,PSG,Marsilya,1,0,2022/2023,16.01,21:45
639,France,lig-1,Monaco,Clermont,1,1,2022/2023,16.01,18:05
640,France,lig-1,Auxerre,Nice,1,1,2022/2023,16.01,16:00
641,France,lig-1,Nantes,Brest,4,1,2022/2023,16.01,16:00
642,France,lig-1,Rennes,Lyon,3,2,2022/2023,16.01,16:00
643,France,lig-1,Troyes,AC Ajaccio,1,1,2022/2023,16.01,16:00
644,France,lig-1,Toulouse,Angers,3,2,2022/2023,16.01,14:00
645,France,lig-1,Lens,Montpellier,1,0,2022/2023,15.01,22:00
646,France,lig-1,Lorient,"Reims
2",0,0,2022/2023,15.01,18:00
647,France,lig-1,Strasbourg,Lille,0,3,2022/2023,14.01,22:00
648,France,lig-1,Lille,Lens,1,0,2022/2023,09.01,21:45
649,France,lig-1,Rennes,Nantes,3,0,2022/2023,09.01,18:05
650,France,lig-1,Angers,Strasbourg,2,3,2022/2023,09.01,16:00
651,France,lig-1,Brest,Lorient,1,2,2022/2023,09.01,16:00
652,France,lig-1,Clermont,Auxerre,2,1,2022/2023,09.01,16:00
653,France,lig-1,Nice,Troyes,3,2,2022/2023,09.01,16:00
654,France,lig-1,Montpellier,Monaco,0,2,2022/2023,09.01,14:00
655,France,lig-1,Reims,PSG,0,0,2022/2023,08.01,22:00
656,France,lig-1,Marsilya,AC Ajaccio,1,2,2022/2023,08.01,18:00
657,France,lig-1,Lyon,Toulouse,1,1,2022/2023,07.01,22:00
658,France,lig-1,Lens,Lyon,1,0,2022/2023,02.01,21:45
659,France,lig-1,Monaco,Nantes,4,1,2022/2023,02.01,18:05
660,France,lig-1,AC Ajaccio,Clermont,1,3,2022/2023,02.01,16:00
661,France,lig-1,Auxerre,Brest,1,1,2022/2023,02.01,16:00
662,France,lig-1,Toulouse,Montpellier,4,2,2022/2023,02.01,16:00
663,France,lig-1,Troyes,Reims,2,2,2022/2023,02.01,16:00
664,France,lig-1,Lorient,Lille,2,1,2022/2023,02.01,14:00
665,France,lig-1,PSG,Nice,2,1,2022/2023,01.01,22:00
666,France,lig-1,Strasbourg,Rennes,1,3,2022/2023,01.01,18:00
667,France,lig-1,Angers,Marsilya,0,3,2022/2023,30.09,22:00
668,France,lig-1,Lyon,PSG,0,1,2022/2023,18.09,21:45
669,France,lig-1,Nantes,Lens,0,0,2022/2023,18.09,18:05
670,France,lig-1,Brest,AC Ajaccio,0,1,2022/2023,18.09,16:00
671,France,lig-1,Clermont,Troyes,1,3,2022/2023,18.09,16:00
672,France,lig-1,Marsilya,Rennes,1,1,2022/2023,18.09,16:00
673,France,lig-1,Nice,Angers,0,1,2022/2023,18.09,16:00
674,France,lig-1,Reims,Monaco,0,3,2022/2023,18.09,14:00
675,France,lig-1,Lille,Toulouse,2,1,2022/2023,17.09,22:00
676,France,lig-1,Montpellier,Strasbourg,2,1,2022/2023,17.09,18:00
677,France,lig-1,Auxerre,Lorient,1,3,2022/2023,16.09,22:00
678,France,lig-1,Monaco,Lyon,2,1,2022/2023,11.09,21:45
679,France,lig-1,Rennes,Auxerre,5,0,2022/2023,11.09,18:05
680,France,lig-1,AC Ajaccio,Nice,0,1,2022/2023,11.09,16:00
681,France,lig-1,Angers,Montpellier,2,1,2022/2023,11.09,16:00
682,France,lig-1,Lorient,Nantes,3,2,2022/2023,11.09,16:00
683,France,lig-1,Toulouse,Reims,1,0,2022/2023,11.09,16:00
684,France,lig-1,Strasbourg,Clermont,0,0,2022/2023,11.09,14:00
685,France,lig-1,Marsilya,Lille,2,1,2022/2023,10.09,22:00
686,France,lig-1,PSG,Brest,1,0,2022/2023,10.09,18:00
687,France,lig-1,Lens,Troyes,1,0,2022/2023,09.09,22:00
688,France,lig-1,Lorient,Lyon,3,1,2022/2023,07.09,20:00
689,France,lig-1,Nice,Monaco,0,1,2022/2023,04.09,21:45
690,France,lig-1,Troyes,Rennes,1,1,2022/2023,04.09,18:05
691,France,lig-1,AC Ajaccio,Lorient,0,1,2022/2023,04.09,16:00
692,France,lig-1,Brest,Strasbourg,1,1,2022/2023,04.09,16:00
693,France,lig-1,Clermont,Toulouse,2,0,2022/2023,04.09,16:00
694,France,lig-1,Reims,Lens,1,1,2022/2023,04.09,16:00
695,France,lig-1,Montpellier,Lille,1,3,2022/2023,04.09,14:00
696,France,lig-1,Nantes,PSG,0,3,2022/2023,03.09,22:00
697,France,lig-1,Lyon,Angers,5,0,2022/2023,03.09,20:00
698,France,lig-1,Auxerre,Marsilya,0,2,2022/2023,03.09,18:00
699,France,lig-1,Lens,Lorient,5,2,2022/2023,31.08,22:00
700,France,lig-1,Lille,Nice,1,2,2022/2023,31.08,22:00
701,France,lig-1,Marsilya,Clermont,1,0,2022/2023,31.08,22:00
702,France,lig-1,Rennes,Brest,3,1,2022/2023,31.08,22:00
703,France,lig-1,Toulouse,PSG,0,3,2022/2023,31.08,22:00
704,France,lig-1,Angers,Reims,2,4,2022/2023,31.08,20:00
705,France,lig-1,Lyon,Auxerre,2,1,2022/2023,31.08,20:00
706,France,lig-1,Monaco,Troyes,2,4,2022/2023,31.08,20:00
707,France,lig-1,Montpellier,AC Ajaccio,2,0,2022/2023,31.08,20:00
708,France,lig-1,Strasbourg,Nantes,1,1,2022/2023,31.08,20:00
709,France,lig-1,PSG,Monaco,1,1,2022/2023,28.08,21:45
710,France,lig-1,Reims,Lyon,1,1,2022/2023,28.08,18:05
711,France,lig-1,Brest,Montpellier,0,7,2022/2023,28.08,16:00
712,France,lig-1,Lorient,Clermont,2,1,2022/2023,28.08,16:00
713,France,lig-1,Nice,Marsilya,0,3,2022/2023,28.08,16:00
714,France,lig-1,Troyes,Angers,3,1,2022/2023,28.08,16:00
715,France,lig-1,Nantes,Toulouse,3,1,2022/2023,28.08,14:00
716,France,lig-1,Lens,Rennes,2,1,2022/2023,27.08,22:00
717,France,lig-1,Auxerre,Strasbourg,1,0,2022/2023,27.08,18:00
718,France,lig-1,AC Ajaccio,Lille,1,3,2022/2023,26.08,22:00
719,France,lig-1,Lille,PSG,1,7,2022/2023,21.08,21:45
720,France,lig-1,Rennes,AC Ajaccio,2,1,2022/2023,21.08,18:05
721,France,lig-1,Angers,Brest,1,3,2022/2023,21.08,16:00
722,France,lig-1,Clermont,"Nice
2",1,0,2022/2023,21.08,16:00
723,France,lig-1,"Montpellier
2","Auxerre
2",1,2,2022/2023,21.08,16:00
724,France,lig-1,Toulouse,Lorient,2,2,2022/2023,21.08,16:00
725,France,lig-1,Strasbourg,Reims,1,1,2022/2023,21.08,14:00
726,France,lig-1,Marsilya,Nantes,2,1,2022/2023,20.08,22:00
727,France,lig-1,Monaco,Lens,1,4,2022/2023,20.08,18:00
728,France,lig-1,Lyon,Troyes,4,1,2022/2023,19.08,22:00
729,France,lig-1,Brest,Marsilya,1,1,2022/2023,14.08,21:45
730,France,lig-1,Nice,Strasbourg,1,1,2022/2023,14.08,18:05
731,France,lig-1,AC Ajaccio,Lens,0,0,2022/2023,14.08,16:00
732,France,lig-1,Auxerre,Angers,2,2,2022/2023,14.08,16:00
733,France,lig-1,Reims,Clermont,2,4,2022/2023,14.08,16:00
734,France,lig-1,Troyes,Toulouse,0,3,2022/2023,14.08,16:00
735,France,lig-1,PSG,Montpellier,5,2,2022/2023,13.08,22:00
736,France,lig-1,Monaco,Rennes,1,1,2022/2023,13.08,18:00
737,France,lig-1,Nantes,Lille,1,1,2022/2023,12.08,22:00
738,France,lig-1,Marsilya,Reims,4,1,2022/2023,07.08,21:45
739,France,lig-1,Rennes,Lorient,0,1,2022/2023,07.08,18:05
740,France,lig-1,Angers,Nantes,0,0,2022/2023,07.08,16:00
741,France,lig-1,Lens,Brest,3,2,2022/2023,07.08,16:00
742,France,lig-1,Lille,Auxerre,4,1,2022/2023,07.08,16:00
743,France,lig-1,Montpellier,Troyes,3,2,2022/2023,07.08,16:00
744,France,lig-1,Toulouse,Nice,1,1,2022/2023,07.08,14:00
745,France,lig-1,Clermont,PSG,0,5,2022/2023,06.08,22:00
746,France,lig-1,Strasbourg,Monaco,1,2,2022/2023,06.08,18:00
747,France,lig-1,Lyon,AC Ajaccio,2,1,2022/2023,05.08,22:00
748,France,lig-1,St. Etienne,Auxerre,1,2,2021/2022,29.05,20:00
749,France,lig-1,Auxerre,St. Etienne,1,1,2021/2022,26.05,20:00
